swipesPerHour,spamLinkCount,reportCount,profileCompleteness,hasProfilePhoto,isFaceVerified,bioHasContact,label
0,2,1,0.392568432,1,1,0,0
47.60323623,0,3,0.757966871,1,0,1,1
40.99411386,0,1,0.80688889,1,1,1,0
0,0,1,0.906390906,1,1,0,0
1.216256661,1,1,0.449308569,1,1,0,0
6.948098968,1,2,0.47303836,1,1,1,1
19.41902367,0,0,0.973639463,1,0,0,0
48.00740607,2,2,0.546197972,1,0,1,1
112.0503935,0,1,0.492732649,1,0,1,0
96.82358889,5,0,0.053550099,1,0,1,1
73.17904703,4,3,0.761658676,0,0,1,1
0,2,0,0.221322553,1,1,0,0
5.754598134,0,0,0.583532189,0,0,0,0
0,0,0,0.718545018,1,1,0,0
0,0,0,0.611799307,1,0,0,0
26.09641926,2,0,0.392823436,1,0,0,1
14.02866461,0,2,0.665347347,1,1,0,0
14.79555367,2,0,0.442942408,1,0,1,0
26.64038668,1,2,0.556619548,1,0,0,0
21.63745344,0,0,0.829790817,1,1,0,0
0,0,1,0.494469548,1,1,0,0
23.04813916,1,3,0.825826702,1,1,0,0
34.97517405,1,0,0.517747691,1,1,0,1
56.9804118,1,1,0.642218509,1,0,1,0
9.667382385,0,1,0.620219898,1,1,0,1
16.63187869,0,2,0.379168376,1,1,1,0
67.96451679,2,2,0.240054755,1,1,0,1
32.83144716,1,1,0.356724865,1,1,1,0
0,0,2,0.593182401,1,1,1,0
58.48436429,1,2,0.564456516,1,0,1,1
72.05048963,3,4,0.65910814,1,0,0,1
53.38089886,0,0,0.331388323,0,0,0,0
92.390297,1,3,0.537678738,1,0,1,1
24.12094961,1,3,0.925043124,1,0,1,1
100.9233766,1,1,0.758432927,1,0,1,1
18.46619005,3,4,0.611648248,1,1,1,1
44.12348076,3,3,0.593102493,1,0,1,1
0,1,0,0.521297095,1,1,1,0
53.27342205,0,0,0.317748149,1,0,0,0
49.32523535,2,0,0.739358914,1,0,0,0
0,1,0,0.368841498,0,0,0,0
49.09530855,1,1,0.631646678,1,0,0,0
0,2,0,0.474382358,1,1,1,1
26.53698243,0,0,0.51880762,1,0,0,0
29.40207353,1,0,0.819546595,1,0,0,0
35.61404879,0,1,0.490980711,1,0,0,0
50.02367426,0,0,0.595010531,1,1,0,0
17.0204537,0,1,0.868891291,1,0,0,1
25.84076336,1,1,0.140073868,0,0,0,1
56.43602784,3,2,0.151069477,1,0,1,1
27.27616256,1,1,0.89601344,0,1,1,1
0,0,4,0.721116949,1,1,0,0
21.35457517,1,1,0.38737022,1,0,1,1
83.95714288,0,1,0.394357513,1,0,1,0
39.60514117,1,0,0.344506234,1,0,1,1
57.61085987,0,0,0.745439888,1,0,0,0
69.01698323,5,0,0.439935355,0,0,1,1
30.15087059,1,0,0.800275712,1,0,0,0
16.10863722,0,1,0.220022226,1,0,0,1
14.34665772,1,1,0.343829174,1,0,0,0
3.962535644,2,0,0.432182732,1,1,0,0
34.73874284,0,2,0.609568616,1,0,0,1
0,1,1,0.433799269,1,1,0,1
54.32407127,1,0,0.694137633,1,0,0,0
61.84326071,1,1,0.734301448,1,0,0,1
46.99122338,0,0,0.420433514,1,0,1,1
21.67115967,1,0,0.285550108,0,0,0,0
111.7065897,1,2,0.266300475,1,1,1,1
44.68061639,1,1,0.689641566,1,1,0,0
17.63182399,2,2,0.721576849,1,1,1,0
46.68468569,0,2,0.618407156,1,0,0,0
0.589086395,0,3,0.393872712,1,1,1,1
62.80826101,2,1,0.15595677,1,0,0,1
11.32807732,1,0,0.613047493,1,0,0,0
0,0,1,0.230128694,1,1,1,0
6.187855683,0,0,0.817857521,1,1,0,0
28.81721469,0,1,0.613848341,1,0,1,0
6.020746161,0,1,0.375668184,1,1,0,0
21.07693434,0,0,0.264307485,1,0,0,1
81.15472722,2,0,0.075662058,1,1,1,0
9.235051659,0,2,0.505690171,1,1,1,0
0,0,1,0.750185574,1,0,0,0
88.87728432,0,0,0.443600496,1,0,1,1
44.92114973,1,1,0.449388724,1,0,1,1
60.0967536,1,5,0.860571616,0,0,1,1
1.783439442,2,0,0.733783343,0,1,0,0
38.61317205,1,3,0.648831679,1,0,0,1
78.2168592,1,1,0.205693592,1,0,1,1
50.38652989,1,1,0.081415566,1,0,0,1
45.70571028,1,0,0.49845489,1,0,0,1
17.31710708,0,0,0.546530751,1,1,0,0
0,0,1,0.518318664,1,0,0,0
0,0,2,0.564701742,1,0,0,0
51.39449668,3,1,0.291722586,1,0,0,1
26.73619201,0,0,0.706963917,1,0,0,1
168.6813505,2,1,0.168164484,1,0,1,1
6.784751893,3,1,0.444064089,0,0,0,1
69.4105547,4,2,0.790383907,1,1,0,0
0,0,0,0.778212649,1,1,1,0
0,0,0,0.397904806,1,1,0,0
1.441377877,1,1,0.766164496,1,0,1,0
0,1,0,0.623069052,1,0,0,0
37.77141747,0,1,0.617446692,1,1,0,0
8.429356327,0,1,0.671173821,0,0,1,0
37.84968476,0,1,0.733305781,1,1,0,0
0,0,1,0.789176291,1,1,0,0
2.381502862,0,0,0.523649877,1,0,0,0
100.4987424,2,4,0.399150468,1,0,0,1
12.93716995,1,1,0.785087415,1,0,0,0
0,0,0,0.75631739,0,0,0,0
109.9738943,0,1,0.719583637,1,1,0,0
0,3,0,0.824431324,1,0,0,0
48.68080333,0,1,0.447942078,1,0,0,0
13.88404147,1,2,0.567493099,0,1,1,1
20.94235765,0,3,0.523447735,1,1,0,0
1.304290711,0,1,0.380043526,1,0,0,0
28.41298161,0,1,0.398853871,1,1,0,0
4.279234896,0,2,0.764143398,1,0,0,0
11.29862363,2,1,0.795814919,1,1,1,0
130.4188065,3,1,0.414386617,0,0,1,1
61.93899336,0,3,0.302072802,1,0,1,1
19.41893144,1,0,0.694695721,0,1,1,0
38.91888496,2,0,0.532678082,1,0,0,0
0,1,1,0.827574165,1,0,1,0
25.29175482,0,3,0.0768377,1,0,1,0
12.01492905,1,1,0.650088022,1,1,0,0
34.54941195,0,1,0.452135956,1,0,0,0
6.006477015,0,0,0.720342096,0,0,0,0
42.36268987,0,0,0.431850494,1,1,0,0
31.19089942,1,0,0.549711459,1,0,0,1
74.26510747,1,0,0.567484511,1,0,1,0
0,0,2,0.336089892,1,1,0,0
91.67416986,4,2,0.411399372,0,0,1,1
57.53184341,0,0,0.119328181,1,1,0,1
3.002212607,0,0,0.604175058,1,0,0,0
79.25169067,3,2,0.139732609,1,0,0,1
69.8859397,0,0,0.862968313,1,1,0,0
124.1430656,0,2,0.708515769,1,0,1,1
13.90950394,0,0,0.163781956,1,1,0,0
0,2,2,0.646739668,1,0,0,0
43.48224282,3,1,0.692642622,0,0,0,1
78.65656972,5,3,0.445841138,0,0,1,1
31.21011354,1,1,0.948882142,1,1,0,0
27.75786244,1,1,0.649323406,1,0,1,1
52.2817759,0,1,0.680602858,1,0,0,0
6.19961835,0,1,0.617887403,1,0,1,0
64.09225531,0,0,0.515855726,1,0,1,0
137.9443024,5,1,0.250748986,1,1,1,1
28.25503096,0,0,0.317131486,1,1,0,0
144.1916525,2,3,0.31924942,1,0,0,1
32.76846968,0,0,0.483225002,0,0,0,1
21.60590214,0,1,0.617996068,1,0,1,0
98.77844679,0,0,0.864612449,1,0,0,0
89.60467242,1,2,0.587995704,1,0,1,1
56.99404918,0,0,0.512737656,1,1,0,0
83.49524858,0,0,0.146547485,1,0,0,1
46.34561018,2,0,0.774745361,1,0,0,0
9.905324411,0,0,0.297322795,1,1,1,0
65.69014828,0,0,0.377221545,1,0,0,0
27.9429338,0,1,0.856780468,1,0,1,0
52.26039612,0,2,0.761402928,1,0,0,1
9.54664905,0,0,0.86540053,1,0,1,0
24.82128135,0,0,0.682173063,1,0,1,0
55.89282627,0,1,0.724642183,1,0,0,0
26.68650481,0,0,0.741439035,1,1,0,0
62.33155772,0,1,0.534675018,1,1,0,0
30.21108967,1,0,0.207521617,1,1,1,0
149.047573,0,1,0.124998033,1,0,1,1
15.64615747,0,1,0.47433526,1,0,0,0
8.717016051,1,0,0.35784048,1,0,0,0
52.94296273,0,1,0.44495724,1,0,0,0
98.86324827,2,2,0.735196399,1,0,1,1
3.436612456,1,2,0.462859803,1,0,0,0
40.17502507,1,3,0.055092948,1,0,0,1
0,0,0,0.530573943,1,1,0,0
12.29648295,1,1,0.56422177,0,0,0,0
21.31326352,1,3,0.432229348,1,0,1,1
1.389277012,0,1,0.245052314,1,0,0,0
11.18860118,1,2,0.524698915,1,0,1,1
76.0187896,1,1,0.605655321,1,1,1,0
19.69078634,2,1,0.335345967,1,0,0,0
45.99174262,0,0,0.562994591,0,0,0,0
102.325217,3,2,0.682280497,0,0,0,1
54.54998323,0,1,0.565112882,1,1,0,0
89.59266112,2,4,0.311314755,0,0,0,1
36.99437815,2,0,0.784774884,1,1,1,1
0,0,0,0.734371038,1,0,0,0
0,0,0,0.622312137,1,0,1,1
43.66184719,0,3,0.424240142,1,0,1,0
27.9607747,2,0,0.500346219,1,0,0,0
0,2,0,0.626949442,1,1,1,0
51.83379466,0,0,0.353816146,1,1,1,0
0,0,1,0.809060964,1,1,0,0
15.76738019,1,1,0.677519054,1,0,0,0
32.37103305,0,0,0.569222957,1,1,1,0
3.414729294,3,1,0.210249807,1,0,1,0
15.01740711,1,0,0.842801531,1,1,0,0
26.60639036,1,0,0.29679117,1,0,0,0
17.2914208,1,0,0.536291029,1,1,1,0
14.33227121,0,1,0.605184661,1,0,0,0
53.7591951,5,0,0.115951502,1,0,1,1
27.92232007,0,3,0.514324819,1,1,1,1
111.6961117,1,1,0.283955349,1,0,0,1
21.13083831,0,1,0.452063868,0,1,0,0
0,0,1,0.563064105,0,0,1,1
1.084024974,1,1,0.52784039,1,1,0,0
45.27553988,0,0,0.679619611,1,0,0,0
51.443408,0,5,0.908673508,1,0,1,1
3.22347478,0,0,0.823205433,1,0,0,0
89.82167813,0,1,0.55543396,1,0,0,0
0,1,0,0.923118522,1,0,0,0
10.84968547,0,1,0.89840501,1,0,0,0
58.26498628,2,1,0.299806089,1,0,1,1
84.58231596,0,1,0.430085689,1,0,1,1
36.87814395,0,1,0.480459115,1,0,1,1
18.85420383,2,1,0.638354183,1,0,0,0
26.97190556,1,1,0.798394468,1,0,1,0
8.882060443,0,1,0.804690962,1,1,0,0
2.484873144,2,0,0.853119264,1,0,0,0
57.23345652,1,1,0.91259616,1,1,0,0
47.30733547,1,1,0.527433372,1,0,0,1
4.575667654,0,0,0.720508758,1,1,0,0
0,0,4,0.570878092,1,0,0,1
4.660411668,1,1,0.847640322,1,0,0,1
46.51670192,1,1,0.330876656,1,0,0,0
44.81600079,0,2,0.239049463,1,1,0,1
51.19890428,1,0,0.538772721,1,0,0,0
40.36306975,0,0,0.863372062,1,1,0,0
69.53881558,1,3,0.27194975,1,0,0,1
78.41605666,2,0,0.442981972,1,0,0,0
46.60218529,1,0,0.812023119,1,0,1,0
7.163465893,1,0,0.413279289,1,0,1,0
53.21365696,1,0,0.56966729,1,0,0,0
76.82608181,0,0,0.321974998,1,0,0,1
3.145983476,0,2,0.959671245,1,1,1,0
23.51135495,1,0,0.381313653,1,0,0,0
22.82772448,0,1,0.839485513,1,1,0,0
29.24791941,0,0,0.244551459,1,1,0,0
63.6108891,1,1,0.136920914,1,0,0,0
43.7886708,5,1,0.601916433,1,0,0,1
97.46889824,1,3,0.499597822,1,0,1,1
66.12333036,2,2,0.198705334,1,0,0,1
33.30171297,2,1,0.805493637,1,0,1,1
0,2,0,0.697215216,1,1,1,0
29.92614536,2,2,0.396404524,1,0,1,1
93.81891009,3,3,0.533207344,1,0,1,1
20.51202285,1,2,0.849306588,1,0,0,0
81.11151077,1,2,0.683197606,1,0,1,1
16.78218641,0,1,0.891596481,0,0,1,0
0,0,1,0.572175689,1,0,0,0
1.020028892,1,0,0.230342324,1,1,0,0
16.21800877,0,3,0.886830603,1,0,0,0
49.43205731,2,1,0.564266819,1,0,1,1
15.48927222,0,1,0.52725608,1,0,1,0
11.20930715,2,0,0.48630402,1,0,1,0
2.280014669,0,0,0.647534602,1,1,0,0
17.98042945,1,2,0.615966977,0,0,1,1
19.35513098,0,1,0.676992227,1,0,0,0
66.02437904,0,0,0.569243162,1,1,0,0
26.82263741,1,2,0.79255113,1,0,0,0
24.57982516,1,0,0.7316457,1,0,0,1
40.22518717,0,2,0.329977371,1,0,0,0
61.32785541,0,1,0.177214177,1,0,0,1
77.77680218,0,1,0.114065041,1,0,0,1
30.04983037,4,1,0.671438405,1,1,0,0
21.83388612,0,1,0.550856228,1,0,1,1
0,1,2,0.384864588,1,1,1,0
18.75642466,2,1,0.437570487,1,1,0,0
40.82824886,0,2,0.743392222,1,0,0,1
36.28787629,0,1,0.507885788,1,1,0,0
43.22800421,3,2,0.49857525,0,1,1,1
0,1,1,0.221102658,1,0,0,0
22.12639472,2,0,0.899950147,1,0,0,0
87.6079165,1,1,0.480051042,1,1,1,1
50.95712231,0,1,0.479651179,1,1,0,0
24.95781898,0,0,0.279137631,1,0,1,0
29.46384521,2,0,0.457432143,1,1,0,0
66.14337303,0,0,0.807073212,1,1,1,0
22.59839065,1,0,0.492227333,1,1,0,1
0,1,3,0.812864478,1,1,0,0
0,0,2,0.69553416,1,0,0,0
3.707599386,0,0,0.28329768,0,0,0,0
103.4820307,1,3,0.274169,1,0,0,1
0,0,1,0.556204652,1,0,0,0
91.2324493,1,2,0.556941058,1,0,0,1
70.0649839,1,3,0.250751127,1,0,0,1
1.501881676,1,2,0.808942879,1,0,0,1
0,0,2,0.970361717,1,0,1,0
0.762230166,0,0,0.525477458,1,1,1,0
31.91833814,1,1,0.478407211,1,1,0,0
97.59078461,3,2,0.519226542,1,0,1,1
116.6651398,2,4,0.381186145,1,0,1,1
0.973751122,1,0,0.413296486,0,0,1,1
93.61399199,1,1,0.363293698,1,0,1,1
0,1,3,0.372712587,1,1,0,0
58.21927151,0,0,0.673351192,0,1,1,0
4.816072702,0,0,0.818635909,1,0,1,0
76.73539696,4,2,0.566064424,1,0,0,1
35.82588848,2,3,0.543455815,1,0,1,1
0,1,1,0.753810588,1,0,0,0
7.994850635,0,1,0.793760363,1,0,0,1
1.463536634,1,0,0.323770598,1,0,0,0
74.64739155,3,0,0.232310018,1,0,0,1
42.36207158,2,2,0.167777816,1,0,0,1
67.37188118,0,0,0.393028717,1,0,0,0
0,0,0,0.465988686,1,1,0,0
61.08976391,2,1,0.338886978,1,1,0,0
19.19606465,3,0,0.413558451,1,0,1,1
15.38278514,0,1,0.360550909,1,1,0,0
2.784130511,0,0,0.937801058,1,1,0,1
28.07540395,4,2,0.514294079,1,1,1,1
0,0,0,0.696883355,1,1,1,0
28.86746112,0,0,0.680390912,1,0,0,0
10.16205488,1,2,0.778686499,1,1,0,0
2.927626254,0,1,0.53316688,1,1,0,0
51.11403558,0,1,0.757912785,1,1,1,0
22.08807085,0,1,0.34501517,1,1,0,0
52.76648451,0,0,0.624102225,1,1,1,0
15.8703872,1,1,0.737967728,0,0,0,0
18.47734582,1,0,0.422906135,1,0,1,0
55.17713391,1,1,0.620800295,1,0,0,0
83.16593436,1,6,0.673924719,1,0,1,0
31.57378048,1,0,0.628666519,1,1,0,0
39.75326837,0,0,0.978685544,1,1,1,0
22.78294589,2,1,0.692228713,1,1,0,0
0,0,2,0.895430889,1,1,1,0
95.88820387,4,0,0.191266753,1,1,1,1
106.0162725,2,1,0.627821633,1,0,0,0
100.1798734,0,2,0.112594158,1,0,1,1
3.35755785,0,0,0.778245528,1,0,1,0
52.74584113,0,0,0.492689801,1,0,1,1
13.31831435,0,1,0.639381423,1,0,1,0
11.67195113,0,1,0.519706527,1,0,1,0
18.71332977,1,2,0.793962495,0,1,0,0
16.83885468,1,1,0.812465401,1,1,0,0
0,0,1,0.77516619,1,0,0,0
0,0,0,0.791907541,1,0,0,0
0,0,1,0.755171915,1,1,1,0
15.13662364,1,0,0.698146456,0,1,0,0
0,0,0,0.731936598,1,1,1,0
0,3,1,0.078944666,1,1,0,1
25.24576456,0,1,0.585360191,1,0,0,0
67.98593427,4,1,0.199542893,1,0,1,1
69.60498363,2,2,0.158851857,1,0,1,1
46.35157973,2,1,0.105879361,1,0,1,1
41.18674055,1,0,0.811037635,1,1,0,0
6.484500835,0,0,0.394633229,1,1,0,0
46.00711696,1,0,0.415961336,1,0,0,0
15.51566822,1,0,0.628031372,1,0,0,0
31.24947381,2,0,0.88181939,1,0,0,0
131.7933862,1,0,0.8272596,0,0,0,0
22.93051092,0,4,0.54802177,1,0,1,1
0,1,0,0.831132932,1,0,0,0
36.88958296,0,6,0.87057647,1,0,0,1
77.75842695,1,0,0.357469018,0,0,0,1
51.48173253,2,2,0.459475472,1,0,1,1
9.1753276,0,1,0.645057907,1,0,1,0
126.1625382,3,1,0.225632287,1,0,1,1
0,0,0,0.513559757,1,0,0,0
42.854099,0,2,0.816481898,1,1,0,1
24.3840209,0,1,0.88198209,1,1,0,0
59.3581647,1,1,0.710609616,1,1,0,0
53.75886782,1,2,0.681513338,1,1,0,0
29.59319206,2,1,0.416683696,1,0,1,0
1.360120293,1,0,0.441957006,1,1,1,0
33.78801421,1,2,0.609319127,1,0,1,1
33.00200609,1,0,0.820235942,1,1,0,0
21.37789055,0,0,0.500554697,1,0,0,0
115.1109042,2,3,0.439456146,1,0,1,0
0,0,0,0.961496825,1,0,0,0
21.64794992,0,2,0.863589204,1,1,1,0
35.64284348,0,2,0.697646251,1,0,0,1
7.858781703,0,0,0.639168905,1,0,0,0
0,3,2,0.177617466,1,0,1,1
3.239161671,1,1,0.505753756,1,0,1,0
0,2,0,0.430052395,1,1,0,0
128.8275516,2,2,0.889233454,1,0,0,0
6.272550222,1,1,0.195539677,1,1,0,0
34.30335057,0,1,0.817024104,1,1,0,0
125.8464736,2,0,0.283881867,0,0,1,1
0,1,2,0.706216629,1,0,1,0
16.43509219,0,0,0.38993886,1,1,0,1
5.730872958,0,0,0.861462049,1,0,0,0
14.10984304,4,2,0.505533058,0,0,0,1
27.92761052,0,2,0.480105294,1,1,0,0
111.2728454,5,1,0.447052178,1,0,0,1
36.32376682,0,1,0.331791147,1,1,0,0
48.5926453,4,1,0.19599129,0,0,0,1
103.3188325,1,2,0.329139173,0,1,1,1
39.75644346,0,2,0.429261831,1,1,1,1
47.28532449,0,0,0.743137672,1,1,0,0
19.30186428,0,0,0.695263436,1,1,0,0
42.03585814,1,0,0.831753266,1,0,0,1
41.588007,0,4,0.699620979,1,1,0,1
20.85866046,5,1,0.18990374,0,0,1,1
24.73858836,0,0,0.821921852,1,0,0,0
34.00878497,0,1,0.633901436,1,1,0,1
132.168835,1,1,0.436427914,1,0,1,1
21.91944891,0,0,0.838470659,1,1,1,0
118.9957452,4,1,0.39403018,0,1,0,1
0,0,1,0.639390661,1,1,0,0
48.38746326,3,3,0.170940316,0,0,0,1
20.26384271,0,1,0.812878564,1,1,0,0
27.46414132,1,0,0.330842158,1,1,0,0
13.25202723,0,1,0.114714138,1,1,0,0
27.85684494,0,2,0.652641937,1,1,0,0
153.6832073,1,3,0.38618499,1,0,1,1
0,0,2,0.661204031,1,1,1,0
7.835179906,0,0,0.409806205,1,0,0,0
2.350911582,0,1,0.927257052,1,1,0,0
9.242846487,0,3,0.418080334,1,0,1,1
10.89703211,1,0,0.713012544,1,1,0,0
49.97055478,0,2,0.99723199,0,0,0,0
27.3578634,4,3,0.530213405,0,0,1,1
7.617182354,0,1,0.834800291,1,1,0,0
58.62538583,1,2,0.599488484,1,1,0,0
95.82376916,1,0,0.521394375,1,0,0,1
16.13714828,1,1,0.628614028,1,1,0,1
0,1,0,0.787775984,1,0,0,0
20.58387634,2,2,0.400186297,1,1,0,0
0,0,0,0.774447677,1,1,0,0
7.082466922,0,0,0.551225543,1,1,0,0
21.89083272,5,0,0.366955326,1,0,1,1
44.82256504,1,0,0.808477527,1,1,0,0
0,1,0,0.785010749,1,0,0,1
0,0,1,0.94411868,1,1,1,0
9.559712655,1,4,0.271133939,0,0,0,0
11.49599982,0,1,0.597327262,1,0,1,0
10.51734826,0,1,0.808581354,1,0,0,0
0,0,2,0.391693269,1,1,0,0
30.30637179,0,0,0.60820708,1,1,0,0
10.42587813,1,0,0.828625905,1,0,1,0
3.684181136,0,1,0.416395189,1,0,0,0
0,0,3,0.548369815,1,0,1,0
0,0,0,0.445645271,1,0,0,0
131.9720285,3,1,0.336022448,1,1,1,1
109.2608849,2,2,0.828251884,1,0,1,0
0,0,0,0.553721655,1,1,1,1
6.340971465,1,1,0.667611512,1,1,0,0
59.40922709,0,0,0.921620659,1,1,0,0
8.216463062,0,0,0.8100418,1,0,0,0
39.26664263,0,0,0.4814802,1,0,0,1
48.61487877,3,1,0.546887241,1,0,1,1
123.8630225,0,1,0.451882985,0,0,0,1
9.506950192,0,2,0.504959541,1,1,0,0
24.4527419,1,0,0.422832482,0,0,0,0
26.63950556,0,0,0.378308829,1,0,1,0
0,0,1,0.776324572,1,0,0,0
25.69400482,1,1,0.740897616,1,1,1,0
61.8747095,0,0,0.546051263,1,0,1,0
0,0,0,0.585484895,1,1,0,0
47.49283975,1,1,0.394188819,0,1,0,1
39.30629039,2,3,0.82001937,1,0,1,1
7.860338636,0,0,0.739868929,0,1,1,0
0,1,0,0.424747145,1,0,0,0
0,1,0,0.465570932,1,0,1,0
84.28936234,1,2,0.201516085,1,0,1,1
14.83410182,1,1,0.218770427,1,0,1,1
85.45535441,0,1,0.726293962,1,0,0,0
26.81225626,1,0,0.375476881,1,1,1,0
56.73350965,1,2,0.802550802,1,0,0,0
25.61198538,1,3,0.850335231,1,0,1,1
57.80219812,2,0,0.855038992,1,1,0,0
36.61978143,2,0,0.778844867,1,1,0,0
47.78759838,0,2,0.839480159,1,1,0,0
24.1476036,0,1,0.593472717,1,1,0,0
140.7437042,2,1,0.293759073,1,0,0,1
30.22006901,0,2,0.810020421,1,0,0,0
5.29272022,1,0,0.764840019,1,1,1,0
20.29858653,0,1,0.797785565,1,1,1,0
37.55923315,2,0,0.578993201,1,1,0,1
0,0,0,0.608697423,1,1,0,0
23.01676268,2,1,0.512128715,1,0,0,0
58.84763728,2,0,0.801657256,1,1,0,0
64.51542063,0,0,0.506324076,1,0,0,0
32.94373584,0,1,0.639067597,1,0,0,0
25.20360441,0,0,0.768592851,1,0,1,1
39.17945633,3,2,0.707343213,1,1,0,1
70.50673243,0,0,0.744097481,1,1,0,0
0,1,1,0.553944619,1,1,0,0
11.90203731,1,1,0.844363306,0,0,1,1
34.89885873,1,2,0.395847687,1,0,0,1
21.78113937,0,0,0.881219807,0,0,1,0
29.10850377,2,0,0.773095277,1,0,1,1
29.8948841,0,2,0.629492838,1,0,1,1
10.94751691,2,0,0.76159804,1,1,0,0
34.40527565,0,0,0.722679106,1,1,0,0
36.20793869,0,2,0.500985299,1,1,0,0
20.18985074,3,1,0.521549304,0,1,1,1
88.02149332,0,2,0.264852971,1,0,0,1
10.86694414,3,4,0.907325593,1,1,0,1
29.1522173,0,0,0.293486917,1,1,1,0
2.479234691,0,1,0.516152769,1,1,0,0
17.81178344,1,3,0.837264839,1,0,0,1
0,0,2,0.302877742,1,1,1,0
41.25283058,2,3,0.171343074,1,0,1,0
27.97486942,2,2,0.164208399,0,0,0,0
35.1936921,0,0,0.682142073,1,1,1,1
28.70178556,1,1,0.506867575,1,0,0,1
31.63205958,1,1,0.849648051,1,0,1,1
20.32302161,0,0,0.705447525,0,0,0,0
27.29044371,1,0,0.663532541,1,0,0,0
72.19388441,3,2,0.045076315,1,0,0,1
66.31557848,3,7,0.046370831,1,0,0,1
15.43197519,1,0,0.872536016,1,0,0,0
83.64919876,1,0,0.915278427,1,0,0,0
29.06305333,2,1,0.824010341,1,1,1,1
29.98583267,1,0,0.636820292,1,0,1,1
9.597866117,0,1,0.738609596,1,0,0,0
110.8622927,2,2,0.637010387,1,0,0,1
64.35683681,2,5,0.500759335,1,0,1,1
10.8762246,0,0,0.499484063,1,0,1,0
0,0,1,0.510021484,1,1,0,0
0,1,1,0.524856681,1,1,0,0
35.98780749,4,1,0.927939327,1,0,1,1
32.17366626,0,0,0.680731339,1,1,0,0
21.56706404,1,1,0.481211037,1,0,0,0
0,0,0,0.391603233,1,1,0,1
0,0,0,0.699483636,1,1,0,0
4.53721157,0,1,0.650719412,1,1,0,0
0,2,1,0.624734256,1,1,0,0
11.37917622,1,0,0.415240302,1,1,0,0
43.17140026,0,1,0.530204056,1,1,0,0
25.54423902,2,0,0.93189762,1,1,0,0
7.748920614,3,4,0.645536523,1,0,1,0
95.88407701,0,4,0.280349536,1,0,0,1
63.11052208,3,3,0.203093703,1,0,0,1
0,0,1,0.732837912,1,0,0,0
38.45698277,0,0,0.748614804,1,1,0,0
28.31319682,1,4,0.575755295,1,0,1,1
33.93126503,2,0,0.919422106,1,0,0,0
32.72936627,2,2,0.337443214,1,0,1,1
46.21581351,1,2,0.692739574,1,0,0,0
25.79789264,2,1,0.364889105,1,0,0,1
32.53852628,2,1,0.43432351,1,0,1,1
24.29617243,0,3,0.54300866,1,1,0,1
34.8697072,0,1,0.250702076,1,1,1,0
27.29007848,1,0,0.63292973,1,0,1,1
89.934556,0,0,0.570850054,1,0,0,0
10.55905719,1,0,0.754737547,1,1,0,0
77.65270306,1,3,0.195142663,1,0,1,0
135.0467302,2,1,0.746539706,1,0,0,1
4.597724208,0,1,0.808602071,1,1,1,0
13.83794087,1,1,0.333675118,1,1,1,0
3.030035295,0,1,0.896586715,1,1,0,0
107.1409157,0,2,0.550389135,1,0,0,1
56.33117965,2,2,0.561632271,1,1,0,1
19.86157107,0,0,0.619170316,1,1,0,0
22.45895963,1,1,0.865698472,1,1,0,0
51.33974968,2,3,0.691091059,1,0,1,1
0,1,0,0.857301611,1,1,0,0
33.7276942,0,2,0.277260194,1,1,1,0
89.97872808,1,1,0.293647845,1,0,1,1
32.23249667,0,2,0.848712536,1,1,1,0
49.35094046,2,2,0.060526439,1,0,1,1
10.71838184,0,0,0.631536885,1,1,0,0
0,1,1,0.721250631,1,1,1,0
47.46886248,0,0,0.723327843,1,1,1,0
26.72132715,3,2,0.803537795,1,0,1,1
4.062349418,0,1,0.912633647,1,1,1,0
3.791478302,0,1,0.734904059,1,1,0,1
29.56160144,1,0,0.813418108,1,0,0,0
4.783974748,0,2,0.66991882,1,0,1,0
32.54094004,1,4,0.556385645,1,1,1,0
14.69879271,2,0,0.106049089,1,0,1,1
7.802234195,0,1,0.706349457,1,0,0,0
26.37524973,1,0,0.610827649,1,0,1,1
8.784618096,0,3,0.47566957,1,0,1,0
23.42258542,1,2,0.521115686,1,0,1,1
16.1751728,2,2,0.887408379,1,0,0,1
70.87199737,0,2,0.383869294,1,1,0,0
0,1,2,0.421549829,1,0,1,0
29.55018896,0,1,0.505640256,1,1,1,0
187.677565,0,3,0.652783177,0,1,0,0
62.72145479,4,1,0.354090647,1,0,1,1
17.45206158,0,1,0.249428028,1,1,0,0
56.10429141,1,2,0.140210048,0,0,0,1
18.69727417,0,0,0.859221004,1,1,0,0
0,0,1,0.64563218,0,1,0,0
7.081701456,0,0,0.61129629,1,0,0,1
18.34930513,0,1,0.172424485,0,0,0,1
0,1,0,0.581003841,1,0,0,0
16.57241045,0,2,0.836686796,1,0,0,0
9.872576653,2,0,0.536209471,1,0,1,0
42.82117115,1,0,0.758179658,1,1,0,0
70.34609877,0,0,0.612260263,1,1,0,0
10.7061871,1,1,0.512010847,1,0,0,1
34.43177545,0,0,0.068045298,1,1,0,0
5.205002197,0,1,0.776453798,1,1,0,0
127.5705983,4,2,0.082972988,1,0,1,1
90.49711506,0,1,0.413857851,0,0,1,1
93.95059525,0,1,0.695954628,1,0,1,0
0,0,3,0.715504382,1,1,0,0
25.66891072,1,3,0.688983646,1,1,0,0
16.78752244,0,1,0.917993636,1,0,1,0
